ticker,senti_label,text
$UNKNOWN,bullish,"Even After The Recent Surge, This High-Frequency Trader Still Shows Value. #business #economy #investing"
$WDFC,bullish,WD-40 increases quarterly dividend to $0.67/share from $0.61/share
$SFTBY,bullish,SoftBank will win WeWork bet - Bernstein
$SFTBY,bullish,SoftBank will win WeWork bet - Bernstein
$SFTBY,bullish,SoftBank will win WeWork bet - Bernstein
$UNKNOWN,bullish,breakout on volume. Could squeeze into the close.
$UNKNOWN,bullish,still liking and holding. Adding on any dip.
$UNKNOWN,bullish,back over $1
$UNKNOWN,bullish,heavy....
$UNKNOWN,bullish,strong clearing 21 MA and trying to get back over 200 MA
$UNKNOWN,bullish,Semis gain on signs of resilience
$UNKNOWN,bullish,Semis gain on signs of resilience
$UNKNOWN,bullish,Semis gain on signs of resilience
$UNKNOWN,bullish,Updated chart for u guys. Bullish MACD crossover on hourly chart. CMF is also rising. Short-term trend is now UP. Pivots on chart.
$UNKNOWN,bullish,"volume is coming in, the upward momentum could accelerate."
$CPHI,bullish,"non stop , unreal +250% ...... eyes on $CPHI another China play"
$UNKNOWN,bullish,"Holding nicely its EMA50. With more than $2 per share in cash, a run to +$1 is likely at this point."
$UNKNOWN,bullish,Why We Should Buy More Zynga Shares. #economy #trading #investing
$BORR,bullish,@here $BORR entry was 1.43 will add more and average up. pullback to 1.48-1.50 add for handle @here break above 1.6…
$SPY,bullish,"10:09 am $SPY 260.13 2,471 STOCKS ARE up from the OPEN vs 736 that are down from the open. $IWM 111.7"
$GGG,bullish,added $GGG (common)
$POAI,bullish,Added $POAI for after-hours.... thats great news !!! Can easily run to +$2
$STNE,bullish,"Added $STNE , $GSX and $BKE to the #PowerEarningsGap list These 3 names look very promising going forward! Look f…"
$CHFS,bullish,Added 50k shares $CHFS thanks for the pullback !!
$CIFS,bullish,Adding $CIFS for next week. Love this kind of bottom setups.
$UNKNOWN,bullish,Adobe Did Good – And Stock Is Headed To A Record High
$SPY,bullish,After a early morning mishap on $SPY $ZM taking control here with $BA $AAPL $AMZN. $SPY $ZM both would be wins now too.
$AXU,bullish,Alexco Resource (TSE:AXU) Shareholders Have Enjoyed An Impressive 244% Share Price Gain
$UNKNOWN,bullish,Alibaba Stock Shows Strong Tailwinds from Subscriber Growth
$BZH,bullish,All these names are working. Buying $BZH $HOV
$ALLK,bullish,"Allakos $ALLK buyer of 1000 January $150 calls $3.10, recent report of it exploring options"
$AMZN,bullish,Amazon $AMZN with 2000 July $1900 calls opening in the afternoon as some of the 6000 $1800 calls adjusted higher
$UNKNOWN,bullish,Ambu A/S Just Beat EPS By 19%: Here's What Analysts Think Will Happen Next
$UNKNOWN,bullish,AMD Option Traders Turn Bullish Following Second Analyst Target Hike
$UNKNOWN,bullish,"Apple and Microsoft helped lift the Dow industrials above 28000 for the first time earlier this month, underscoring…"
$UNKNOWN,bullish,"Apple is worth more than the entire S&P 500 Energy index combined, including industry titans like Exxon and Chevron"
$UNKNOWN,bullish,"Apple shares flex muscles as Trump, Cook tour facilities"
$REKR,bullish,Bids are building up on $REKR could pop over 3.04 love this chart.
$BSX,bullish,Boston Scientific $BSX more bullish flow with 5000 May $30 puts being sold $0.72 and the August $40 calls bought $1.30
$UNKNOWN,bullish,"Breaking Out of a Four-Month Stretch, Visa Stock Can Reach $200 - Investorplace.com"
$UNKNOWN,bullish,BRP Inc. (TSE:DOO) Earns Among The Best Returns In Its Industry
$JAZZ,bullish,Bull of the Day: Jazz Pharma (JAZZ) - Nasdaq
$UNKNOWN,bullish,Bunch of brick and mortar retailers up 15-25% today Sustainable... (sarcasm font)
$UNKNOWN,bullish,Casper ends first day of trade up 13%
$CYOU,bullish,Changyou.Com Ltd (CYOU): Hedge Funds Are Snapping Up
$UNKNOWN,bullish,Communications Services Up On Rotation Into Cyclical Sectors -- Communications Services Roundup #economy…
$UNKNOWN,bullish,Did You Miss Immunodiagnostic Systems Holdings's (LON:IDH) 38% Share Price Gain?
$UNKNOWN,bullish,FAANG Will Continue To Dominate Stock Market Returns (Radio)
$UNKNOWN,bullish,"Fundstrat’s Top Chartist Sees Bitcoin Approaching $11,000"
$SPY,bullish,Gotta be impressed how the $SPY held the VWAP from the low. Today we made it up past the VWAP from late April low…
$UNKNOWN,bullish,Heard on the Street: Prada has been the best performing luxury stock over the past three months
$ADRO,bullish,Hedge Funds Are Betting On Aduro BioTech Inc (ADRO)
$AGX,bullish,"Hedge Funds Are Betting On Argan, Inc. (NYSEAMEX:AGX)"
$BLCM,bullish,Hedge Funds Are Betting On Bellicum Pharmaceuticals Inc (BLCM)
$MBWM,bullish,Hedge Funds Are Betting On Mercantile Bank Corporation (MBWM)
$EQM,bullish,Hedge Funds Are Buying EQT Midstream Partners LP (EQM)
$UNKNOWN,bullish,Hedge funds are buying stocks exposed to US-China trade on hopes for a deal
$TEN,bullish,Hedge Funds Are Buying Tenneco Inc (TEN)
$ASRT,bullish,"Hedge Funds Are Crazy About Assertio Therapeutics, Inc. (ASRT)"
$CBB,bullish,Hedge Funds Are Crazy About Cincinnati Bell Inc. (CBB)
$HSII,bullish,"Hedge Funds Are Crazy About Heidrick & Struggles International, Inc. (HSII)"
$CNXN,bullish,"Hedge Funds Are Crazy About PC Connection, Inc. (CNXN)"
$WAFD,bullish,Hedge Funds Are Crazy About Washington Federal Inc. (WAFD)
$RDY,bullish,Hedge Funds Are Piling Into Dr. Reddy’s Laboratories Limited (RDY)
$TTGT,bullish,Hedge Funds Are Still Bullish On TechTarget Inc (TTGT) Despite Recent Sales
$AVID,bullish,"Hedge Funds Are Still Crazy About Avid Technology, Inc. (AVID)"
$CM,bullish,Hedge Funds Are Warming Up To Canadian Imperial Bank of Commerce (CM)
$CLS,bullish,Hedge Funds Are Warming Up To Celestica Inc. (CLS)
$EGO,bullish,Hedge Funds Are Warming Up To Eldorado Gold Corp (EGO) Again
$FBNC,bullish,Hedge Funds Are Warming Up To First Bancorp (NASDAQ:FBNC)
$HLX,bullish,Hedge Funds Are Warming Up To Helix Energy Solutions Group Inc. (HLX)
$CWT,bullish,Hedge Funds Aren’t Done Buying California Water Service Group (CWT)
$OHI,bullish,Hedge Funds Aren’t Done Buying Omega Healthcare Investors Inc (OHI)
$SLP,bullish,"Hedge Funds Aren’t Done Buying Simulations Plus, Inc. (SLP)"
$AGRX,bullish,Hedge Funds Have Never Been More Bullish On Agile Therapeutics Inc (AGRX)
$AUPH,bullish,Hedge Funds Have Never Been More Bullish On Aurinia Pharmaceuticals Inc (AUPH)
$CAMT,bullish,Hedge Funds Have Never Been More Bullish On Camtek LTD. (CAMT)
$CIO,bullish,Hedge Funds Have Never Been More Bullish On City Office REIT Inc (CIO)
$LNDC,bullish,Hedge Funds Have Never Been More Bullish On Landec Corporation (LNDC)
$MGEE,bullish,"Hedge Funds Have Never Been More Bullish On MGE Energy, Inc. (MGEE)"
$RDNT,bullish,Hedge Funds Have Never Been More Bullish On RadNet Inc. (RDNT)
$IOTS,bullish,Hedge Funds Have Never Been This Bullish On Adesto Technologies Corporation (IOTS)
$ALX,bullish,"Hedge Funds Have Never Been This Bullish On Alexander’s, Inc. (ALX)"
$BE,bullish,Hedge Funds Have Never Been This Bullish On Bloom Energy Corporation (BE)
$BRG,bullish,Hedge Funds Have Never Been This Bullish On Bluerock Residential Growth REIT Inc (BRG)
$CATY,bullish,Hedge Funds Have Never Been This Bullish On Cathay General Bancorp (CATY)
$FUN,bullish,"Hedge Funds Have Never Been This Bullish On Cedar Fair, L.P. (FUN)"
$CNTY,bullish,"Hedge Funds Have Never Been This Bullish On Century Casinos, Inc. (CNTY)"
$CHMA,bullish,Hedge Funds Have Never Been This Bullish On Chiasma Inc (CHMA)
$ROAD,bullish,"Hedge Funds Have Never Been This Bullish On Construction Partners, Inc. (ROAD)"
$DHIL,bullish,"Hedge Funds Have Never Been This Bullish On Diamond Hill Investment Group, Inc. (DHIL)"
$ELVT,bullish,"Hedge Funds Have Never Been This Bullish On Elevate Credit, Inc. (ELVT)"
$FSLY,bullish,"Hedge Funds Have Never Been This Bullish On Fastly, Inc. (FSLY)"
$FFIN,bullish,Hedge Funds Have Never Been This Bullish On First Financial Bankshares Inc (FFIN)
$GMAB,bullish,Hedge Funds Have Never Been This Bullish On Genmab A/S (GMAB)
$HONE,bullish,"Hedge Funds Have Never Been This Bullish On HarborOne Bancorp, Inc. (HONE)"
$HTGM,bullish,"Hedge Funds Have Never Been This Bullish On HTG Molecular Diagnostics, Inc. (HTGM)"
$LIQT,bullish,Hedge Funds Have Never Been This Bullish On LiqTech International Inc (LIQT)
$NVEC,bullish,Hedge Funds Have Never Been This Bullish On NVE Corporation (NVEC)
$OPRA,bullish,Hedge Funds Have Never Been This Bullish On Opera Limited (OPRA)
$OR,bullish,Hedge Funds Have Never Been This Bullish On Osisko Gold Royalties Ltd (OR)
$PGRE,bullish,Hedge Funds Have Never Been This Bullish On Paramount Group Inc (PGRE)
$PAYS,bullish,"Hedge Funds Have Never Been This Bullish On Paysign, Inc. (PAYS)"
$RLGT,bullish,"Hedge Funds Have Never Been This Bullish On Radiant Logistics, Inc. (RLGT)"
$STSA,bullish,"Hedge Funds Have Never Been This Bullish On Satsuma Pharmaceuticals, Inc. (STSA)"
$TREC,bullish,Hedge Funds Have Never Been This Bullish On Trecora Resources (TREC)
$WES,bullish,"Hedge Funds Have Never Been This Bullish On Western Midstream Partners, LP (WES)"
$AUDC,bullish,Hedge Funds Piling Into AudioCodes Ltd. (AUDC)
$CPF,bullish,Hedge Funds Warming Up To Central Pacific Financial Corp. (CPF)
$TSLA,bullish,"Here's how Tesla stock swings 18% higher, trader says $TSLA (via @TradingNation)"
$UNKNOWN,bullish,Here's Why Amneal Pharmaceuticals Rose as Much as 52.3% Today
$UNKNOWN,bullish,Here's Why Collegium Pharmaceutical Rose as Much as 20.7% Today
$UNKNOWN,bullish,Here's Why Renewable Energy Group Shares Jumped as Much as 43.9% Today
$TSLA,bullish,"Highlight: @ArgusResearch Senior Analyst Bill Selesky on $TSLA: ""I really have no idea what's causing it to pop tod…"
$UNKNOWN,bullish,"Highlight: Cruise stocks are rallying. ""The industry has done a total 180 in the last few months,"" @cfraresearch's…"
$UNKNOWN,bullish,Home Depot stock is still a good investment despite rare misstep: analysts by @BrianSozzi
$UNKNOWN,bullish,If You Had Bought Canadian Tire Corporation (TSE:CTC.A) Shares Five Years Ago You'd Have Made 24%
$CYBR,bullish,If You Had Bought CyberArk Software (NASDAQ:CYBR) Shares Five Years Ago You'd Have Made 140%
$SRI,bullish,If You Had Bought Stoneridge (NYSE:SRI) Shares Five Years Ago You'd Have Made 159%
$UNKNOWN,bullish,Im buying today. Chart + news..... we could see $16 again in the coming days....
$NYMT,bullish,In 1.60 $NYMT on news 6000 shares. Stock fell 80% and now can run big
$INCY,bullish,Incyte (NASDAQ:INCY) Has A Rock Solid Balance Sheet
$CCOI,bullish,"Introducing Cogent Communications Holdings (NASDAQ:CCOI), A Stock That Climbed 78% In The Last Five Years"
$PEN,bullish,"Introducing Penumbra (NYSE:PEN), The Stock That Zoomed 151% In The Last Three Years"
$GSB,bullish,Investors Who Bought GlobalSCAPE (NYSEMKT:GSB) Shares Five Years Ago Are Now Up 302%
$LLC,bullish,Investors Who Bought Lendlease Group (ASX:LLC) Shares A Year Ago Are Now Up 53%
$SUPN,bullish,Investors Who Bought Supernus Pharmaceuticals (NASDAQ:SUPN) Shares Five Years Ago Are Now Up 148%
$IONS,bullish,Ionis Pharmaceuticals (NASDAQ:IONS) Has A Rock Solid Balance Sheet
$CPHI,bullish,It looks like $CPHI could be a stock that deserves your attention going forward.
$MSFT,bullish,Large cap Tech call flows hot early $MSFT $AAPL $NVDA $FB
$WMT,bullish,Long $WMT
$SPX,bullish,Looks like $SPX 8/21 MA bull cross today
$UNKNOWN,bullish,Luckin Coffee share price may nearly double to $60 on U.S. exchanges: hedge fund Citron Capital
$UNKNOWN,bullish,Major Resistances Are Broken – Time To Go Up
$IONS,bullish,Mentioned $IONS in the past. It looks nice here. Ww.
$UNKNOWN,bullish,"Money manager says she has 'very high' confidence Tesla shares reach $7,000 in next 5 years"
$UNKNOWN,bullish,"Netflix shares have soared nearly 4,100% since the end of 2009"
$UNKNOWN,bullish,Newmont Goldcorp Is Poised to Outperform
$NWS,bullish,News Corporation (NWS): Hedge Funds Are Snapping Up
$UNKNOWN,bullish,nice chart ty for the share
$UNKNOWN,bullish,"Nifty, Sensex rise; Reliance, PSU energy stocks gain"
$UNKNOWN,bullish,NXP Semiconductors Started Bouncing Back Already
$UNKNOWN,bullish,"PGIM Likes Barbell Trade in Credit, Buying AAAs & CCCs (Radio)"
$UNKNOWN,bullish,Pinduoduo's stock is the most active premarket with over 3 mln shares traded
$APTV,bullish,RECAP 11/22 +Pos Comments: $APTV + Wolfe $ALV + Wolfe $VC + Wolfe $HMLP + DNB Markets $HEPA + Brookline
$CY,bullish,RECAP 11/22 Unusual Calls: $CY Jan 20 C $CRON Jan 11 C $DLPH Mar 12.5 C $UBER Dec 27 C $ALLY Dec 32 C $GME Jan 37 C…
$QSR,bullish,RECAP 12/10 Unusual Calls: $QSR Dec 67.5 C $OXY Dec13 38.5 C $CL Mar 75 C $ARQL Apr 20 C $LPI Jan 3 C $JBLU Jan 20…
$CLDR,bullish,RECAP 4/7 +Pos Comments: $CLDR + Craig Hallum $XOM + CFRA $BTI + MS
$UNKNOWN,bullish,Red-Hot Adobe Stock Sees Surge in Bullish Betting
$RM,bullish,Regional Management (NYSE:RM) Shareholders Have Enjoyed An Impressive 140% Share Price Gain
$RGLD,bullish,Royal Gold (NASDAQ:RGLD) Shareholders Booked A 68% Gain In The Last Five Years
$SPY,bullish,S&P $SPY with 5000 June $319 calls opening in a $5M position as December $298 calls adjust
$UNKNOWN,bullish,"Saudi Aramco will probably soon exceed the $2 trillion valuation targeted by Crown Prince Mohammed bin Salman, acco…"
$DBVT,bullish,Scalp Trader's recent $DBVT play took off for a +109% gain in just three days. Learn more and #tradesmarter here &gt;&gt;…
$LADR,bullish,ScalpTrader's recent $LADR swing long ripped higher for a +120% gain in just a few hours. Learn more and…
$DCPprB,bullish,ScalpTrader's recent monster Preferred plays $DCPprB $NGLSprA $TWOprB took off for an average gain of +105% overnig…
$DCPprB,bullish,ScalpTrader's recent monster Preferred plays $DCPprB $NGLSprA $TWOprB took off for an average gain of +105% overnig…
$SMBK,bullish,"Shareholders Are Loving SmartFinancial, Inc.'s (NASDAQ:SMBK) 0.9% Yield"
$UNKNOWN,bullish,Signal Says Bank of America Stock Isn’t Done Climbing
$UNKNOWN,bullish,Signal Says Ferrari Stock Could Race Into New Year
$UNKNOWN,bullish,Signet Jewelers Finally Regains Some Sparkle
$UNKNOWN,bullish,Small-Company Stocks Have Been Lagging the Market. Here's Why That Could Change Soon - MONEY
$SNWV,bullish,SNWV: U.S. Roll-Out May Be Stronger Than Previously Anticipated
$UNKNOWN,bullish,Square's Breakout May Send Shares Sharply Higher - Seeking Alpha
$UNKNOWN,bullish,Stock Market Update: Facebook seeing increased buying interest
$NFLX,bullish,Stock Market Update: Netflix outperforming the FAANG stocks
$NFLX,bullish,Stock Market Update: Netflix remains among today's winners
$TJX,bullish,Stock Market Update: TJX remains bright spot in retail space today
$UNKNOWN,bullish,"Stocks like HDFC Bank, ICICI Bank & HDFC looking good - Economic Times"
$NKE,bullish,Stocks This Week: Buy Nike And Autodesk
$UNKNOWN,bullish,Strong Cloud Growth and 2 More Keys for FireEye Stock
$TSLA,bullish,"Tesla stock is wrapping up its best month since 2013, adding $40 billion in value in January...."
$ACU,bullish,The Acme United (NYSEMKT:ACU) Share Price Is Up 29% And Shareholders Are Holding On
$UNKNOWN,bullish,"The Corticeira Amorim S.G.P.S (ELI:COR) Share Price Has Gained 224%, So Why Not Pay It Some Attention?"
$UNKNOWN,bullish,The Hexagon Composites (OB:HEX) Share Price Has Gained 50% And Shareholders Are Hoping For More
$REX,bullish,The REX American Resources (NYSE:REX) Share Price Has Gained 27% And Shareholders Are Hoping For More
$UNKNOWN,bullish,The upward trend should continue #AlignTechnology #Stock #MarketScreener
$ZNGA,bullish,"The Zynga (NASDAQ:ZNGA) Share Price Has Gained 200%, So Why Not Pay It Some Attention?"
$UNKNOWN,bullish,"This $3B biotech has been a three-bagger since November, and it still has upside"
$UNKNOWN,bullish,This High-Yielding Renewable Energy Company Continues Generating Solid Results
$FRT,bullish,"Today is a good time to buy the only #dividend king in REITdom, says @rbradthomas. $FRT…"
$TTD,bullish,Trade Desk $TTD strong with 900 December $275 OTM calls bought $2.70 to $2.95 early
$UNKNOWN,bullish,"TUNE IN: Tesla's bull run is just getting started, says Ark's Cathie Wood. Watch #WallStreetWeek live today at 6pm..."
$BRG,bullish,Update: Bluerock Residential Growth REIT (NYSEMKT:BRG) Stock Gained 41% In The Last Year
$GDI,bullish,Update: Gardner Denver Holdings (NYSE:GDI) Stock Gained 38% In The Last Year
$INCY,bullish,Update: Incyte (NASDAQ:INCY) Stock Gained 36% In The Last Year
$IAG,bullish,Update: Insurance Australia Group (ASX:IAG) Stock Gained 41% In The Last Three Years
$MARK,bullish,Watch $MARK over 43c in after-hours for continuation targeting the 50c area initially
$SES,bullish,Watch $SES over $6 for a strong move higher.
$HSON,bullish,We Think Hudson Global (NASDAQ:HSON) Can Easily Afford To Drive Business Growth
$WDC,bullish,"Western Digital is ""flashing"" green, adding to the hope that the flash market is improving (WDC) $WDC"
$UNKNOWN,bullish,"While Risks Remain, VBI Vaccines Stock Is a Buy at Today’s Prices"
$UNKNOWN,bullish,Why Appian Stock Soared 34% in January
$ANET,bullish,"Why Arista Networks, Inc.’s (NYSE:ANET) Return On Capital Employed Is Impressive"
$UNKNOWN,bullish,Why Ball Corporation Stock Gained 12% in January
$UNKNOWN,bullish,Why Biogen Shares Soared Today
$CPB,bullish,Why Campbell Soup Company's (NYSE:CPB) High P/E Ratio Isn't Necessarily A Bad Thing
$UNKNOWN,bullish,Why Diabetes Stock Insulet Jumped 13.3% in January -- After Soaring 116% in 2019
$UNKNOWN,bullish,Why Fiverr Stock Rose 11% in January
$UNKNOWN,bullish,Why Grocery Outlet Could Have Investment Appeal
$UNKNOWN,bullish,Why Hecla Mining Is a Buy
$UNKNOWN,bullish,Why Intesa Sanpaolo S.p.A.'s (BIT:ISP) High P/E Ratio Isn't Necessarily A Bad Thing
$UNKNOWN,bullish,Why Kroger Could Deliver Stock Price Growth
$UNKNOWN,bullish,Why MTY Food Group Inc.'s (TSE:MTY) High P/E Ratio Isn't Necessarily A Bad Thing
$NIO,bullish,Why NIO Hasn’t Fallen Totally Off the Cliff
$UNKNOWN,bullish,Why Now Is a Great Time to Buy Pinterest Stock
$UNKNOWN,bullish,Why Pinterest Stock Just Popped 12.5%
$UNKNOWN,bullish,Why Shake Shack Stock Gained 13% in January
$UNKNOWN,bullish,Why Shares of NortonLifeLock Jumped Today
$UNKNOWN,bullish,Why Synaptics Stock Popped Today
$UNKNOWN,bullish,Why Tallgrass Energy's Stock Is Taking Flight Today
$UNKNOWN,bullish,Why This Acquisition Could Be Huge for Collegium Pharma
$UNKNOWN,bullish,Why You Might Be Interested In TMX Group Limited (TSE:X) For Its Upcoming Dividend
$WYNN,bullish,Wynn Resorts bounces back from Friday's weakness (WYNN) $WYNN
$DIS,bullish,Yeah $DIS 12/20 $150C @1.16 entry got 5. Reason is look at the inside day hammer today. Looking like we’re gonna break upwards.
$YPF,bullish,YPF Sociedad Anonima (YPF): Hedge Funds Are Snapping Up
$UNKNOWN,bearish,Adamis Pharma -61% on FDA's Zimhi rejection
$AMRH,bearish,(-8.7% pre) AMERI Holdings (AMRH) Announces 1-for-25 Reverse Stock Split to Regain Nasdaq Compliance
$KL,bearish,"KL, CBAY among premarket losers"
$KL,bearish,"KL, CBAY among premarket losers"
$KL,bearish,"KL, CBAY among premarket losers"
$UNKNOWN,bearish,(-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI
$UNKNOWN,bearish,(-3.5% pre) Form S-3 BlueLinx Holdings Inc.
$UNKNOWN,bearish,(-76.9% pre) CymaBay Therapeutics Halts Clinical Development of Seladelpar - GN
$CTSO,bearish,(-18.9% pre) Cytosorbents (CTSO) temporarily pauses enrollment of its REFRESH 2-AKI study at the recommendati…
$UNKNOWN,bearish,Disney -1.5% as Wells moves to side on parks worries
$UNKNOWN,bearish,New Oriental -4% after rival discloses employee wrongdoing
$UNKNOWN,bearish,Foot Locker -5% after Telsey warning
$UNKNOWN,bearish,GameStop -15% as sales evaporate
$UNKNOWN,bearish,"is down 10% to $213 a share since Nov. 18, just before the company beat expectations on third-quarter earnings…"
$UNKNOWN,bearish,II-VI -7.8% after downside Q3 outlook
$UNKNOWN,bearish,"IQIYI -4% after short calls, report"
$UNKNOWN,bearish,"IQIYI -4% after short calls, report"
$UNKNOWN,bearish,Korn Ferry -2.4% on weak margins
$KL,bearish,(-10.8% pre) Kirkland Lake Gold (KL) to Acquire Detour Gold (DRGDF) in Stock Deal Valued at C$4.9 Billion - SI
$UNKNOWN,bearish,MercadoLibre slips after margin miss
$UNKNOWN,bearish,Mimecast -7.6% after downside Q4 EBITDA forecast
$UNKNOWN,bearish,Marlin Business Services -3.3% post Q4 results
$BHVN,bearish,"BHVN, JE among premarket losers"
$BHVN,bearish,"BHVN, JE among premarket losers"
$NFLX,bearish,"(-0.7% pre) Wells Fargo Downgrades Netflix (NFLX) to Underperform on Free Cash Flow Concerns, Still Sees Acqu…"
$CIM,bearish,"CIM, EURN among premarke losers"
$CIM,bearish,"CIM, EURN among premarke losers"
$CIM,bearish,"CIM, EURN among premarke losers"
$UNKNOWN,bearish,"(+1.8% pre) Qudian Inc. Announces Cancellation of 26,169,241 ADSs Purchased Under Share Repurchase Program, Rep…"
$UNKNOWN,bearish,Qutoutiao slides after short-seller report
$UNKNOWN,bearish,Rocket Pharma down 5% after hours on equity offering
$UNKNOWN,bearish,RingCentral: 40%+ Downside Due To Covid 19 Market Share Losses. #stockmarket #finance #economy
$UNKNOWN,bearish,Construction Partners slips 19% post Q4 results miss; provides FY20 outlook
$UNKNOWN,bearish,(-9.8% pre) SAExploration Announces Receipt of Nasdaq Non-Compliance Letter - SI
$UNKNOWN,bearish,Airline stocks bid down on traffic concerns
$UNKNOWN,bearish,Airline stocks bid down on traffic concerns
$UNKNOWN,bearish,Airline stocks bid down on traffic concerns
$BNTX,bearish,Large cap notable movers of interest -- BioNTech (BNTX) pulls back on above average volume
$UNKNOWN,bearish,(-20.1% pre) SeaChange International Reports Fourth Quarter and Fiscal Year 2020 Financial Results - Accesswi…
$UNKNOWN,bearish,Shentel falls after updating on T-Mobile affiliate talks
$UNKNOWN,bearish,Shentel falls after updating on T-Mobile affiliate talks
$UNKNOWN,bearish,Shentel falls after updating on T-Mobile affiliate talks
$UNKNOWN,bearish,TAL Education -23% after fraud disclosure
$UNKNOWN,bearish,(-4.2% pre) Uber Loses London License Over Concerns for Rider Safety - BBG
$UNKNOWN,bearish,Varonis -6% on wider-than-expected loss forecast
$UNKNOWN,bearish,Westpac falls again as heat intensifies
$WWE,bearish,WWE -3.1% amid two-notch cut at Wells Fargo
$UNKNOWN,bearish,Xeris Pharma launches equity offering; shares down 3% after hours
$UNKNOWN,bearish,(-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz
$UNKNOWN,bearish,Zomedica readies equity offering; shares down 12% after hours
$UNKNOWN,bearish,Abiomed down 9% on study questioning value of impella heart pump
$ACB,bearish,"ACB, MYGN among premarket losers"
$UNKNOWN,bearish,Achieve Life Sciences down 34% after pricing equity offering
$UNKNOWN,bearish,Adamas down 40% as investors react to Gocovri effect in MS study
$UNKNOWN,bearish,Adamas Pharma plunges after mixed results in MS trial
$ADMA,bearish,ADMA Biologics down 9% premarket after pricing equity offering
$AGCO,bearish,"AGCO -4.2% on Q4 miss, soft guidance"
$UNKNOWN,bearish,Amarin down 6% after Vascepa-stoked run-up; lack of effect in plaque study
$UNKNOWN,bearish,Amarin slips 3% on bearish coverage
$UNKNOWN,bearish,Anixa Bio down 16% on extended timeline for CAR T candidate
$UNKNOWN,bearish,Apparel stocks tumble after a pair of disappointing earnings @business
$AQST,bearish,"AQST, PHR among premarket losers"
$UNKNOWN,bearish,Arbutus bails on AB-452; shares down 15% premarket
$UNKNOWN,bearish,Assembly Bio down 6% premarket on pricing public offering
$UNKNOWN,bearish,Athenex shares fall 19% in morning trading
$UNKNOWN,bearish,ATyr Pharma down 4% premarket after pricing equity offering
$UNKNOWN,bearish,"Aurora Cannabis extends premarket losses, now down 5%"
$UNKNOWN,bearish,Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End
$UNKNOWN,bearish,Aurora Cannabis stock slides 16% premarket
$UNKNOWN,bearish,"Aurora Cannabis’s stock in decline; CEO is out, cost cuts announced"
$UNKNOWN,bearish,Autoliv -2% after setting new targets
$UNKNOWN,bearish,Aytu Bio's FQ1 miss-stoked selloff continues; shares down 17% premarket
$UNKNOWN,bearish,"BDX, GLOP among premarket losers"
$BIG,bearish,Bear Signal Calls BIG Stock’s Rally Reversal
$UNKNOWN,bearish,Biohaven Stock Slides More Than 8% on Drug Trial Failure
$UNKNOWN,bearish,"Bitcoin sinks to lowest level since May, falling $3,000 in a month as China accelerates crackdown"
$UNKNOWN,bearish,Bitcoin slides to six-month low as China warns of risks
$UNKNOWN,bearish,"Bitcoin: A Drop Below $8,000 Opens the Doors Toward $5,000"
$BA,bearish,Boeing’s stock hit by NTSB recommendation of ‘more robust’ 737-700 redesign
$BA,bearish,Boeing’s stock is headed for its 12th decline in the past 14 sessions
$BA,bearish,Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s
$BCO,bearish,Brink's down on earnings miss
$GOOS,bearish,Canada Goose -10% after hacking guidance due to coronavirus
$GOOS,bearish,"Canada Goose Cuts Forecast on Coronavirus Impact, Shares Plunge"
$GOOS,bearish,Canada Goose Drops After Cutting Forecast on Drag From Virus
$GOOS,bearish,Canada Goose shares slump on warning over virus impact
$GOOS,bearish,Canada Goose's stock tumbles 14% toward a 2-yr. year premarket after Q3 results
$GOOS,bearish,Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact'
$CSPR,bearish,"Casper Sleep shares slide 13% on second day of trading, falling below $12 IPO issue price"
$CSPR,bearish,"Casper Sleep shares slide 5% to trade at $10.46, below $12 IPO price"
$CSPR,bearish,"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price"
$CSPR,bearish,Casper Sleep stock languishes below IPO issue price after falling 5%
$CHK,bearish,Chesapeake Energy's stock drops toward 25-year closing low as oil pulls back
$VNET,bearish,China's 21Vianet Group -3.4% on Q3 report
$UNKNOWN,bearish,China's Pinduoduo posts bigger loss as costs surge; shares tumble
$UNKNOWN,bearish,Ciena -2.5% after earnings miss
$UNKNOWN,bearish,Collegium launches convertible debt offering; shares down 10%
$UNKNOWN,bearish,"Comparable sales missed estimates at Home Depot, shares down 4.6% premarket"
$UNKNOWN,bearish,Corbus Pharma down 13% premarket after pricing equity offering
$UNKNOWN,bearish,Costco shares fall 1.9% as analysts view latest quarter as good but not stellar
$UNKNOWN,bearish,Credit Suisse shares slump after Thiam's resignation
$CRSP,bearish,CRISPR Therapeutics down 4% premarket on initial CTX001 data
$CRSP,bearish,CRISPR Therapeutics down 5% after hours on equity offering
$UNKNOWN,bearish,CymaBat halts trial of seladelpar; shares dip 4%
$CBAY,bearish,CymaBay shares fall 77% on halted trial
$CBAY,bearish,CymaBay Therapeutics shares down 77% premarket after resuming trade following halt
$UNKNOWN,bearish,Digital Turbine -5% after Q3 revenue miss
$UNKNOWN,bearish,DMCI continues slide as government cancels extension of water concession deals - BusinessWorld Online
